Symbol,Exchange,Description,Market capitalization,Sector,"Gross profit growth %, Quarterly YoY",net_debt_fq,gross_profit_yoy_growth_fy,"Gross margin %, Trailing 12 months","Revenue growth %, Quarterly YoY","Free cash flow margin %, Annual","Revenue growth %, Annual YoY",Price to earnings ratio,"Forward non-GAAP price to earnings, Annual","Enterprise value to revenue ratio, Trailing 12 months",Price to sales ratio,"Operating margin %, Trailing 12 months",Price to book ratio,"Return on equity %, Trailing 12 months","Enterprise value to EBITDA ratio, Trailing 12 months",Upcoming earnings date,"Return on capital employed %, Annual","Free cash flow, Annual",net_debt_to_ebitda_fq,"Piotroski F-score, Annual","Altman Z-score, Annual",sloan_ratio_ttm,"Shares buyback ratio %, Annual",Buyback yield %,research_and_dev_ratio_ttm,"Interest coverage, Annual","Cash and short-term investments, Annual","Revenue per employee, Annual","Sustainable growth rate, Annual",Free float %,"Earnings per share diluted growth %, TTM YoY",free_cash_flow_per_employee_fy,"Price to earning to growth, Trailing 12 months","Net margin %, Trailing 12 months",Performance % 1 year,Analyst Rating,debt_to_equity_fy,Total common shares outstanding,"Free cash flow, Trailing 12 months","Number of employees, Annual",ebitda_per_employee_fy,"Revenue growth %, 5 year CAGR","Return on invested capital %, Annual","Net debt, Annual","Cash and equivalents, Annual","Long term debt, Annual","Debt to equity ratio, Quarterly","Piotroski F-score, Trailing 12 months","Altman Z-score, Trailing 12 months","Sloan ratio %, Annual","Research and development ratio, Annual","Net debt to EBITDA ratio, Annual","Free cash flow per share, Trailing 12 months","Exponential moving average, 50, 1 day","Exponential moving average, 200, 1 day","Gross margin %, Annual",return_on_capital_employed_fq,Price,"Performance %, 3 months","Performance %, 6 months","Earnings per share estimate, Annual","Beta, 5 years","EBITDA margin %, Trailing 12 months","Capital expenditures per share, Trailing 12 months","Earnings per share diluted growth %, Quarterly YoY","Target price, 1 year","Average volume, 30 days","Relative strength index, 14, 1 day",ebitda_yoy_growth_fy
RAMP,NYSE,"LiveRamp Holdings, Inc.",2285891121,Technology Services,10.578522083763726,-337905000,8.524741820378738,70.8160278042168,9.83667142314523,20.610992201146455,9.034577107755036,15.533980582524272,11.917591125198099,2.3410368427504253,2.8057628613730947,12.9236249314989,2.338567328970495,16.0547763905114,16.115307342940817,46337.0000,8.666876016231287,167555000,-2.7954218302751532,7,,-3.323868812514123,7.437649365418679,7.759599675176306,17.50562429696288,2764.25,387047000,625338.461538462,15.0742540495346,95.6359,1026.8621973929237,128888.46153846153,0.01518796902772152,18.5726784151981,40.77124672407338,Neutral,0.0304173238310704,60795000,200025000,1300,78350,12.908296675099473,14.7154382710559,-357482000,379547000,19898000,0.0338838772781173,7,7.47113904875652,-1.485345513017153,18.222624055895885,-3.509714790633744,3.2342431200077617,37.35867854260698,33.414997110869464,70.709154427141,10.495172706578149,37.6,0.07985094490285104,31.976131976131988,3.155,1.254628,14.5267899204907,0.0281829059276267,143.9276485788114,38.5,995470.6666666666,44.145140585136666,232.81597176839628
VTEX,NYSE,VTEX,605434005,Technology Services,14.995613344481129,-178868000,11.76746938700083,78.1050240058266,9.52372852530705,13.44104574726616,6.1130940038139,21.403091557669445,17.390044199695673,1.6886763151734239,2.435625398280811,12.6556024809332,2.658513890735079,12.7633635445297,12.041404560977675,46331.0000,7.324970920190661,32328000.000000004,-5.048347492308995,8,,-11.893421905665596,10.876484216651104,12.353575665643971,26.761845579009208,,192101000,211165.057067916,8.18001761914051,67.51429999999999,140.28571428571425,28382.79192273925,0.1504488643381098,11.9756023226101,-10.89108910891089,Buy,0.012351389317161801,90129400,46042150,1139,20253.731343283584,19.505212474838252,8.13108891982876,-189217000,15744000,1249000,0.0316906598535842,7,4.73651717161654,-10.961192273089674,26.131209020568136,-8.202219428670512,0.2656191047600367,3.789479118976064,3.9761984459071673,76.1642628171814,12.0318803058702,3.6,0,-9.774436090225567,0.207015,0.9900155,14.0239147901889,0.00929296606006699,261.875,5.411111,806607.9333333333,42.1491106226197,93.9386296763346
TTAN,NASDAQ,"ServiceTitan, Inc.",5274864754,Technology Services,24.53568548513131,-431774000,34.27278603749192,68.7791271026457,20.912098396269666,10.921313471354315,24.497006003539422,,40.290937707469226,4.548656235853221,5.042874787410905,-12.5983113089704,3.284902843651721,-8.33592344052392,,46406.0000,-9.846020399625587,104950000,,6,,-12.371520295137504,-6.931110543988696,-0.3930906471919754,32.727170268518776,-21.73792721737927,428935000,281477.738722906,,69.4175,61.402320264205265,30741.0661980082,,-12.1160294159083,-52.45217391304348,StrongBuy,0.0336827004905477,84082060,133881000,3414,-21647.62741652021,,-10.0901977950949,-377561000,428935000,37322000,0.0297466020965363,7,23.8832805962845,-12.901870827142037,31.25275114078036,,1.3965832992917826,81.74043980107749,80.43817327368463,68.0896806855609,-8.125038046933183,54.68,-19.51722107742125,-27.719762062128225,1.357129,0.10900536,-4.83549820142196,0.279596224788563,26.031294452347076,97.533333,2291887.6666666665,22.95072478362796,30.30328750070729
INOD,NASDAQ,Innodata Inc.,1829500896,Technology Services,81.48928847973845,-246539000,48.26234182855106,42.3068191850273,57.796311201685135,14.164974589033747,47.63670282351975,40.34422624914702,44.54583507743826,4.990726866857525,5.8225013242360415,17.081383763605,11.459596362046575,37.7402148232945,25.376815967935872,46331.0000,41.89704381158727,35648000,-3.9525290581162325,6,,-35.65506780720716,-3.313099041533554,-0.6978405983792424,,,82230000,24899.871376273903,37.7230873828517,95.1769,5.952763496143964,3527.0604531512813,6.764657375605101,14.6564553354101,-8.57388316151203,StrongBuy,0.0413458397498717,34382700,183736000,10107,4661.224893638073,34.00456725975363,36.2351722468374,-77800000,82230000,3228000,0.0240074678762287,5,10.0646783209767,-2.0564317616982946,,-1.6514189891957294,5.284173592936642,62.45270887598019,62.27130499512346,39.667332901539,40.34389416578857,53.21,-49.825553983969826,22.97203605269239,1.1945,2.882772,19.6664816940132,0.355324839665238,102.68948655256725,122.75,1340052.0333333334,36.299225441863946,55.02138861467588
SMCAY,OTC,SMC Corp,27616671246.367702,Producer Manufacturing,29.88914351149658,-4389423165.66682,6.297890490676503,45.9519860019487,22.8117858091481,4.298425900117401,7.608028870318229,21.863099306708328,,3.936329963391278,4.580707312392316,24.0618367834727,2.1236215192382657,9.75604214188786,13.399357246258182,,9.452127520620776,240331140,-2.5320076523674286,6,,3.9225505203433286,0.9332030519116092,,4.680121226411838,375.1161429073629,4473580991.89138,225695.031984211,6.043647411256056,,37.62935089369709,9701.333710087596,0.5561002343521142,21.9380433769367,50.77441077441078,NoRating,0.00583899227030896,1257376380,,24773,63058.93634198523,1.437494654349858,8.46600870367187,-4395951976.868441,3606574894.71368,37607643.4722484,0.0212746997323838,,15.0581006324847,3.9225505203433286,4.745881802784668,-2.8140233436210655,,22.29367970514488,21.293342764003498,45.2739985353828,10.465287691366921,22.39,9.379579872984865,3.8015762633286987,,1.0966637,29.3770058596692,,79.47900053163212,,339777.06666666665,51.15981666643879,6.055432491200655
RELL,NASDAQ,"Richardson Electronics, Ltd.",256121553,Electronic Technology,26.17404580152672,-30390000,10.103395061728396,31.2153269981274,27.57424502302993,-1.5842389877671024,9.408402701654788,39.72260118235561,34.59405940594059,0.9876076416233528,1.089978789310656,2.46320505416426,1.538930447743313,3.98489199650393,23.965553986622783,46309.0000,3.4678484864350456,-3621000,-3.226457161057437,7,,4.308548290490405,-1.8281831418864187,-0.38770653557609813,,,31779000,532783.216783217,1.8083465273165311,94.47330000000001,,-8440.55944055944,,2.79265326123099,80.66184074457082,StrongBuy,0.008484981765535951,12828500,-3621000,429,21955.710955710958,5.253811987447077,3.96377151338076,-30390000,31779000,602000,0.008484981765535951,7,6.43678601364928,4.308548290490405,,-3.226457161057437,-0.24766933647052386,17.840105038480182,15.265113371201883,31.2153269981274,3.4678484864350456,17.47,0.11461318051575688,54.465075154730314,0.505,1.2429098,4.120946430759,0.299788650027701,190.70034443168768,20.5,212353.76666666666,46.826140039108,42.08779604766933
OPRA,NASDAQ,Opera Limited,1627188059,Technology Services,22.419418772256144,-137217382.82676,5.3533440282276645,42.938290083014,23.319304290214983,18.682714346685188,28.80204622129702,13.139000574382539,15.56122448979592,2.177974171112933,2.4003505930753497,16.3171986804711,1.6056363979346078,12.8755098591858,11.279946964833885,46317.0000,9.36669680174787,115222100,-1.0388156127437749,7,,1.0309273669279075,-1.3199592758394136,1.6701739140608456,,151.47048475545319,155467602.698994,1019390.16211478,3.9743988652898743,,75.1288821828241,190449.7520661157,0.17230585750025834,18.5311234518695,-6.6326530612244925,StrongBuy,0.00832083394346186,88917384,128179540,605,184467.61983471076,30.052282039965593,11.0776991956819,-147057516.00030398,155467602.698994,4544046.844096,0.00789632350256517,7,9.0580315364879,0.4926607773221662,9.67885170576994,-1.3176853184231845,1.407390970178752,18.911428316694483,17.503816437874047,40.9254665961858,11.193488192395778,18.3,3.0985915492957785,24.53215379380742,1.176,1.2407756,19.3083724409604,0.207375751690336,72.58156840297653,26.285714,363377.9666666667,43.763446720573086,6.098912219794707
EVER,NASDAQ,"EverQuote, Inc.",845049236.9999999,Technology Services,25.65437092768155,-190375000,40.4529407346203,97.6460477914401,24.552924426511055,13.042781374138833,38.45158839640936,7.805989583333333,11.956181939384452,0.8668908511410252,1.1247049250660102,11.0000291314331,3.2909724700134495,53.6144902762004,7.568488289017339,46335.0000,35.15494623883056,90324000,-2.2008670520231215,6,,5.672627461100391,-1.8874896328265642,5.614229079529955,4.531791662583852,,171379000,1945283.70786517,53.191683091953,83.6717,147.44260974627466,253719.10112359552,0.05186075034997268,15.1588060349736,2.4348568987612143,Buy,0.0107839018652327,31682100,95135000,356,197693.82022471912,14.82513546779134,52.644245423294,-168812000,171379000,1370000,0.00756684762713316,7,9.49140519221064,2.749049441288663,4.549176126066936,-2.39861322269427,2.631018556929119,24.308934594629076,22.122868040060485,97.2022509064707,38.65243194576599,23.98,19.30348258706467,47.56923076923077,2.005657,0.66531986,11.453949825079,0.153903592466606,37.21230928368244,29.5,642449.9,44.56481842556363,88.06349036688668
GENC,AMEX,"Gencor Industries, Inc.",262812589,Producer Manufacturing,32.073358532829346,-164106000,1.232163948032049,28.5841544558775,25.26865782257467,16.948638651385604,2.0067864906420656,17.651112423705452,16.91509433962264,0.8972347471184959,2.4076469839653862,11.7405373959204,1.1692565732370017,6.85102956401702,6.561629262780029,46367.0000,6.786290898440432,19565000,-10.909127168782822,7,,-5.367723362233455,0,0,2.477911500563575,,136301000,363009.433962264,7.6780334507517,70.3891,-1.9876495561559195,61525.157232704405,,13.5339781114787,15.901745313510013,Neutral,0.0016005514584376,12338800,27717000,318,51490.56603773584,8.317436433311066,7.6780334507517,-135962000,26587000,0,0.000280287762102425,6,12.1642672991308,-1.7395876499971035,2.3891819780486325,-8.303529986564065,1.8909128121162504,17.167026717438706,15.547433217878496,27.4721276540451,5.881227972715765,17.93,19.453697534976683,17.31452462427292,1.06,0.5343086,13.6739628404174,0.184881975712921,48.430321592649314,21,70383.6,49.95478068239969,0.52182454417089
TOST,NYSE,"Toast, Inc.",18661719378.999996,Technology Services,31.63265306122449,-1713000000,34.20829805249788,26.6754850088183,23.096774193548384,9.881358686819437,24.052419354838708,41.03743452152804,23.19523789922781,2.4909934419459137,2.7696355085243995,6.39329805996473,9.06271954945982,25.16179135387,34.65995783026584,46336.0000,15.661103979460847,608000000,-3.503067484662577,7,,4.684061615844074,-6.517311608961303,2.7007157795286023,5.922986478542034,,1991000000,946615.384615385,18.6426819296811,93.69189999999999,128.25896762904637,93538.46153846155,0.31816458611888637,7.14285714285714,-19.33701657458564,Buy,0.00941619585687382,516000000,576000000,6500,57230.769230769234,49.52825835419377,18.4217613789389,-1971000000,1353000000,20000000,0,8,11.1773614739364,-4.576587795765878,6.0295790671217295,-5.298387096774194,0.976271186440678,32.53288647785571,31.30307103213436,25.7597919713961,22.025316455696203,32.12,28.582866293034414,13.739376770538241,1.384767,1.7279617,7.18694885361552,0.1,97.42813918305596,38.962963,9196549.9,39.14280289678954,229.20353982300884
