Symbol,Exchange,Description,Market capitalization,Sector,"Gross profit growth %, Quarterly YoY",net_debt_fq,gross_profit_yoy_growth_fy,"Gross margin %, Trailing 12 months","Revenue growth %, Quarterly YoY","Free cash flow margin %, Annual","Revenue growth %, Annual YoY",Price to earnings ratio,"Forward non-GAAP price to earnings, Annual","Enterprise value to revenue ratio, Trailing 12 months",Price to sales ratio,"Operating margin %, Trailing 12 months",Price to book ratio,"Return on equity %, Trailing 12 months","Enterprise value to EBITDA ratio, Trailing 12 months",Upcoming earnings date,"Return on capital employed %, Annual","Free cash flow, Annual",net_debt_to_ebitda_fq,"Piotroski F-score, Annual","Altman Z-score, Annual",sloan_ratio_ttm,"Shares buyback ratio %, Annual",Buyback yield %,research_and_dev_ratio_ttm,"Interest coverage, Annual","Cash and short-term investments, Annual","Revenue per employee, Annual","Sustainable growth rate, Annual",Free float %,"Earnings per share diluted growth %, TTM YoY",free_cash_flow_per_employee_fy,"Price to earning to growth, Trailing 12 months","Net margin %, Trailing 12 months",Performance % 1 year,Analyst Rating,debt_to_equity_fy,Total common shares outstanding,"Free cash flow, Trailing 12 months","Number of employees, Annual",ebitda_per_employee_fy,"Revenue growth %, 5 year CAGR","Return on invested capital %, Annual","Net debt, Annual","Cash and equivalents, Annual","Long term debt, Annual","Debt to equity ratio, Quarterly","Piotroski F-score, Trailing 12 months","Altman Z-score, Trailing 12 months","Sloan ratio %, Annual","Research and development ratio, Annual","Net debt to EBITDA ratio, Annual","Free cash flow per share, Trailing 12 months","Exponential moving average, 50, 1 day","Exponential moving average, 200, 1 day","Gross margin %, Annual",return_on_capital_employed_fq,Price,"Performance %, 3 months","Performance %, 6 months","Earnings per share estimate, Annual","Beta, 5 years","EBITDA margin %, Trailing 12 months","Capital expenditures per share, Trailing 12 months","Earnings per share diluted growth %, Quarterly YoY","Target price, 1 year","Average volume, 30 days","Relative strength index, 14, 1 day",ebitda_yoy_growth_fy
DDI,NASDAQ,"DoubleDown Interactive Co., Ltd. - American Depository Shares",631806351,Technology Services,9.180778749060273,-513717890.725488,15.476976792859782,95.247347157359,11.046434062809302,38.026908859052966,5.5029258387191655,5.0295857988165675,4.976580796252928,0.3111421134997822,1.642548306738802,38.1240568062327,0.6066806242862581,12.7084306300267,0.7603750955198826,46337.0000,13.954241200022338,136969650,-3.302688197653238,6,,3.5963784554514344,0,0,1.1995035421806626,70.94316473189757,488156704.443442,5145591.22585231,11.1098923264072,,18.170799925414887,1956709.285714286,0.2735385465464006,33.0469874579138,37.09677419354838,StrongBuy,0.0401590328177067,49553440,147472490,70,2034864.1428571432,0.068511281837913,10.8713608357766,-448713440.170768,387366273.981465,3295752.91590018,0.0357742187559975,8,5.5006488145064,4.233663092704852,1.2915567422878942,-3.1501818069480665,2.976029313000268,12.247760443171888,10.896525979986613,97.8076274270393,14.05209056642865,12.75,8.418367346938778,47.39884393063583,2.562,1.0279173,40.9195560629256,0.00595708921672668,49.93276557597491,17.875,132889.6,56.35247151067212,0.3792396940036366
RAMP,NYSE,"LiveRamp Holdings, Inc.",2286499201,Technology Services,10.578522083763726,-337905000,8.524741820378738,70.8160278042168,9.83667142314523,20.610992201146455,9.034577107755036,15.538111960338773,11.920760697305864,2.341767616788286,2.7983303769721064,12.9236249314989,2.339189288366498,16.0547763905114,16.12033786958752,46337.0000,8.666876016231287,167555000,-2.7954218302751532,7,,-3.323868812514123,7.437649365418679,7.757536058723511,17.50562429696288,2764.25,387047000,625338.461538462,15.0742540495346,95.6359,1026.8621973929237,128888.46153846153,0.01514773599718451,18.5726784151981,41.978104945262366,Neutral,0.0304173238310704,60795000,200025000,1300,78350,12.908296675099473,14.7154382710559,-357482000,379547000,19898000,0.0338838772781173,7,7.47113904875652,-1.485345513017153,18.222624055895885,-3.509714790633744,3.2342431200077617,37.379510642368075,33.498458468541415,70.709154427141,10.495172706578149,37.61,0.05320563979780798,36.4163946318462,3.155,1.254628,14.5267899204907,0.0281829059276267,143.9276485788114,38.5,1017634.6333333333,45.02592196937088,232.81597176839628
VTEX,NYSE,VTEX,617206362,Technology Services,14.995613344481129,-178868000,11.76746938700083,78.1050240058266,9.52372852530705,13.44104574726616,6.1130940038139,21.819262782401903,17.72818394802309,1.7352723839966813,2.5179563976593173,12.6556024809332,2.710207216388261,12.7633635445297,12.373666055149446,46331.0000,7.324970920190661,32328000.000000004,-5.048347492308995,8,,-11.893421905665596,10.876484216651104,12.1179483100036,26.761845579009208,,192101000,211165.057067916,8.18001761914051,67.51429999999999,140.28571428571425,28382.79192273925,0.15553445975235577,11.9756023226101,-10.705596107055971,Buy,0.012351389317161801,90129400,46042150,1139,20253.731343283584,19.505212474838252,8.13108891982876,-189217000,15744000,1249000,0.0316906598535842,7,4.73651717161654,-10.961192273089674,26.131209020568136,-8.202219428670512,0.2656191047600367,3.780291951042495,3.970135260423498,76.1642628171814,12.0318803058702,3.67,2.2284122562674114,-3.9267015706806263,0.207015,0.9900155,14.0239147901889,0.00929296606006699,261.875,5.411111,787160.9333333333,47.51053121830465,93.9386296763346
TTAN,NASDAQ,"ServiceTitan, Inc.",5653018742,Technology Services,24.53568548513131,-431774000,34.27278603749192,68.7791271026457,20.912098396269666,10.921313471354315,24.497006003539422,,43.17938825270111,4.903820444619763,5.311179855550247,-12.5983113089704,3.520396975822803,-8.33592344052392,,46406.0000,-9.846020399625587,104950000,,6,,-12.371520295137504,-6.931110543988696,-0.36679517522109073,32.727170268518776,-21.73792721737927,428935000,281477.738722906,,69.4175,61.402320264205265,30741.0661980082,,-12.1160294159083,-48.5468434454298,StrongBuy,0.0336827004905477,84082060,133881000,3414,-21647.62741652021,,-10.0901977950949,-377561000,428935000,37322000,0.0297466020965363,7,23.8832805962845,-12.901870827142037,31.25275114078036,,1.3965832992917826,79.97578468373204,80.00958688674005,68.0896806855609,-8.125038046933183,58.6,-10.452322738386304,-13.722025912838633,1.357129,0.10900536,-4.83549820142196,0.279596224788563,26.031294452347076,97.533333,2556588.566666667,28.63983656116484,30.30328750070729
INOD,NASDAQ,Innodata Inc.,1869384768.0000002,Technology Services,81.48928847973845,-246539000,48.26234182855106,42.3068191850273,57.796311201685135,14.164974589033747,47.63670282351975,41.22374706194556,45.082918739635154,5.116478440176061,6.0560153106909995,17.081383763605,11.709420300779406,37.7402148232945,26.01623676152305,46331.0000,41.89704381158727,35648000,-3.9525290581162325,6,,-35.65506780720716,-3.313099041533554,-0.6829519646540738,,,82230000,24899.871376273903,37.7230873828517,95.1769,5.952763496143964,3527.0604531512813,7.035956946496437,14.6564553354101,-13.978324499644017,StrongBuy,0.0413458397498717,34382700,183736000,10107,4661.224893638073,34.00456725975363,36.2351722468374,-77800000,82230000,3228000,0.0240074678762287,5,10.0646783209767,-2.0564317616982946,,-1.6514189891957294,5.284173592936642,61.86398078094135,62.12341796272082,39.667332901539,40.34389416578857,54.37,-48.21411563006001,25.652877282181638,1.206,2.882772,19.6664816940132,0.355324839665238,102.68948655256725,123.666667,1319807,40.467519892575574,55.02138861467588
SMCAY,OTC,SMC Corp,26972497509.170864,Producer Manufacturing,29.88914351149658,-4389423165.66682,6.297890490676503,45.9519860019487,22.8117858091481,4.298425900117401,7.608028870318229,21.086807928913192,,3.827168812151744,4.634145335168708,24.0618367834727,2.0482182540397655,9.75604214188786,13.027770190174301,,9.452127520620776,240331140,-2.5320076523674286,6,,3.9225505203433286,0.9332030519116092,,4.680121226411838,375.1161429073629,4473580991.89138,225695.031984211,6.043647411256056,,37.62935089369709,9701.333710087596,0.5625876379259839,21.9380433769367,40.500975927130774,NoRating,0.00583899227030896,1257376380,,24773,63058.93634198523,1.437494654349858,8.46600870367187,-4395951976.868441,3606574894.71368,37607643.4722484,0.0212746997323838,,15.0581006324847,3.9225505203433286,4.745881802784668,-2.8140233436210655,,22.243158389870377,21.30015338227525,45.2739985353828,10.465287691366921,21.595,-5.0351802990325405,7.518048294747314,,1.0966637,29.3770058596692,,79.47900053163212,,353157.8,46.037707830461635,6.055432491200655
RELL,NASDAQ,"Richardson Electronics, Ltd.",238675399,Electronic Technology,26.17404580152672,-30390000,10.103395061728396,31.2153269981274,27.57424502302993,-1.5842389877671024,9.408402701654788,37.016825829922695,32.23762376237624,0.911278237167708,1.0413647118531386,2.46320505416426,1.434103473913059,3.98489199650393,22.113324025905087,46309.0000,3.4678484864350456,-3621000,-3.226457161057437,7,,4.308548290490405,-1.8281831418864187,-0.4160462302191438,,,31779000,532783.216783217,1.8083465273165311,94.47330000000001,,-8440.55944055944,,2.79265326123099,65.78411405295317,StrongBuy,0.008484981765535951,12828500,-3621000,429,21955.710955710958,5.253811987447077,3.96377151338076,-30390000,31779000,602000,0.008484981765535951,7,6.43678601364928,4.308548290490405,,-3.226457161057437,-0.24766933647052386,17.720143097805042,15.285209638696214,31.2153269981274,3.4678484864350456,16.28,-7.394766780432294,52.43445692883896,0.505,1.2429098,4.120946430759,0.299788650027701,190.70034443168768,20.5,199359.73333333334,39.076305693144654,42.08779604766933
OPRA,NASDAQ,Opera Limited,1639636608,Technology Services,22.419418772256144,-137217382.82676,5.3533440282276645,42.938290083014,23.319304290214983,18.682714346685188,28.80204622129702,13.239517518667434,15.680272108843539,2.19617091727942,2.4536029634153462,16.3171986804711,1.617919955077277,12.8755098591858,11.374189740718428,46317.0000,9.36669680174787,115222100,-1.0388156127437749,7,,1.0309273669279075,-1.3199592758394136,1.6574935178643557,,151.47048475545319,155467602.698994,1019390.16211478,3.9743988652898743,,75.1288821828241,190449.7520661157,0.1761285054758603,18.5311234518695,-6.253177427554653,StrongBuy,0.00832083394346186,88917384,128179540,605,184467.61983471076,30.052282039965593,11.0776991956819,-147057516.00030398,155467602.698994,4544046.844096,0.00789632350256517,7,9.0580315364879,0.4926607773221662,9.67885170576994,-1.3176853184231845,1.407390970178752,18.87480176408437,17.522255754962753,40.9254665961858,11.193488192395778,18.44,-3.3036182485579393,27.61245674740486,1.176,1.2407756,19.3083724409604,0.207375751690336,72.58156840297653,26.285714,365739.0333333333,45.419482739858665,6.098912219794707
EVER,NASDAQ,"EverQuote, Inc.",862316708,Technology Services,25.65437092768155,-190375000,40.4529407346203,97.6460477914401,24.552924426511055,13.042781374138833,38.45158839640936,7.965494791666666,12.200490911456944,0.8897556773190607,1.1505602106997117,11.0000291314331,3.3582191968819477,53.6144902762004,7.768112231213872,46335.0000,35.15494623883056,90324000,-2.2008670520231215,6,,5.672627461100391,-1.8874896328265642,5.501806883695451,4.531791662583852,,171379000,1945283.70786517,53.191683091953,83.6717,147.44260974627466,253719.10112359552,0.053052951507443324,15.1588060349736,-1.2908430818878591,Buy,0.0107839018652327,31682100,95135000,356,197693.82022471912,14.82513546779134,52.644245423294,-168812000,171379000,1370000,0.00756684762713316,7,9.49140519221064,2.749049441288663,4.549176126066936,-2.39861322269427,2.631018556929119,24.30474123864068,22.16501020406513,97.2022509064707,38.65243194576599,24.47,19.716242661448128,53.03314571607254,2.005657,0.66531986,11.453949825079,0.153903592466606,37.21230928368244,29.5,590000.1666666666,48.17364850615189,88.06349036688668
GENC,AMEX,"Gencor Industries, Inc.",248887761.00000003,Producer Manufacturing,32.073358532829346,-164106000,1.232163948032049,28.5841544558775,25.26865782257467,16.948638651385604,2.0067864906420656,16.715888954518604,16.0188679245283,0.7706592099043741,2.3090493764316626,11.7405373959204,1.1073048864229944,6.85102956401702,5.635960978528219,46367.0000,6.786290898440432,19565000,-10.909127168782822,7,,-5.367723362233455,0,0,2.477911500563575,,136301000,363009.433962264,7.6780334507517,70.3891,-1.9876495561559195,61525.157232704405,,13.5339781114787,12.005277044854884,Neutral,0.0016005514584376,12338800,27717000,318,51490.56603773584,8.317436433311066,7.6780334507517,-135962000,26587000,0,0.000280287762102425,6,12.1642672991308,-1.7395876499971035,2.3891819780486325,-8.303529986564065,1.8909128121162504,17.165832813752534,15.579248109235076,27.4721276540451,5.881227972715765,16.98,14.807302231237331,20.85409252669039,1.06,0.5343086,13.6739628404174,0.184881975712921,48.430321592649314,21,73005.26666666666,40.391620304521965,0.52182454417089
TOST,NYSE,"Toast, Inc.",18499040089,Technology Services,31.63265306122449,-1713000000,34.20829805249788,26.6754850088183,23.096774193548384,9.881358686819437,24.052419354838708,40.67969847962183,22.984290699302818,2.46708408127572,2.8866990005878916,6.39329805996473,8.983717012914093,25.16179135387,34.32728034560327,46336.0000,15.661103979460847,608000000,-3.503067484662577,7,,4.684061615844074,-6.517311608961303,2.7244656888964265,5.922986478542034,,1991000000,946615.384615385,18.6426819296811,93.69189999999999,128.25896762904637,93538.46153846155,0.33161236918903336,7.14285714285714,-21.285537700865273,Buy,0.00941619585687382,516000000,576000000,6500,57230.769230769234,49.52825835419377,18.4217613789389,-1971000000,1353000000,20000000,0,8,11.1773614739364,-4.576587795765878,6.0295790671217295,-5.298387096774194,0.976271186440678,32.53424084326473,31.327987325649186,25.7597919713961,22.025316455696203,31.84,27.538553975565794,15.362318840579704,1.385294,1.7279617,7.18694885361552,0.1,97.42813918305596,38.962963,9134173.2,40.18731390574638,229.20353982300884
